date,temperature,humidity,luminosity
2022-11-10 16:30:45.563,22.3,38.5,170
2022-11-10 16:30:44.555,22.3,38.5,168
2022-11-10 16:30:43.551,22.3,38.5,169
2022-11-10 16:30:42.544,22.3,38.4,170
2022-11-10 16:30:41.540,22.3,38.4,169
2022-11-10 16:30:40.532,22.3,38.5,167
2022-11-10 16:30:39.529,22.3,38.5,169
2022-11-10 16:30:38.517,22.3,38.5,164
2022-11-10 16:30:37.517,22.3,38.5,158
2022-11-10 16:30:36.506,22.3,38.5,160
2022-11-10 16:30:35.502,22.3,38.5,159
2022-11-10 16:30:34.494,22.3,38.5,159
2022-11-10 16:30:33.491,22.3,38.5,158
2022-11-10 16:30:32.483,22.3,38.4,158
2022-11-10 16:30:31.479,22.3,38.4,159
2022-11-10 16:30:30.472,22.3,38.4,159
2022-11-10 16:30:29.468,22.3,38.4,159
2022-11-10 16:30:28.456,22.3,38.4,158
2022-11-10 16:30:27.457,22.3,38.4,159
2022-11-10 16:30:26.445,22.3,38.4,160
2022-11-10 16:30:25.441,22.3,38.4,160
2022-11-10 16:30:24.434,22.3,38.5,159
2022-11-10 16:30:23.430,22.3,38.5,160
2022-11-10 16:30:22.422,22.3,38.5,160
2022-11-10 16:30:21.418,22.3,38.5,164
2022-11-10 16:30:20.411,22.3,38.5,167
2022-11-10 16:30:19.407,22.3,38.5,167
2022-11-10 16:30:18.396,22.3,38.5,167
2022-11-10 16:30:17.396,22.3,38.5,167
2022-11-10 16:30:16.384,22.3,38.5,169
2022-11-10 16:30:15.381,22.3,38.5,168
2022-11-10 16:30:14.373,22.3,38.4,167
2022-11-10 16:30:13.369,22.3,38.4,167
2022-11-10 16:30:12.362,22.3,38.4,167
2022-11-10 16:30:11.358,22.3,38.4,168
2022-11-10 16:30:10.350,22.3,38.4,167
2022-11-10 16:30:09.347,22.3,38.4,167
2022-11-10 16:30:08.335,22.3,38.5,168
2022-11-10 16:30:07.335,22.3,38.5,168
2022-11-10 16:30:06.324,22.3,38.5,167
2022-11-10 16:30:05.320,22.3,38.5,167
2022-11-10 16:30:04.312,22.3,38.5,167
2022-11-10 16:30:03.309,22.3,38.5,169
2022-11-10 16:30:02.301,22.3,38.5,169
2022-11-10 16:30:01.297,22.3,38.5,168
2022-11-10 16:30:00.290,22.3,38.5,169
2022-11-10 16:29:59.286,22.3,38.5,170
2022-11-10 16:29:58.274,22.3,38.6,167
2022-11-10 16:29:57.275,22.3,38.6,167
2022-11-10 16:29:56.263,22.3,38.6,168
2022-11-10 16:29:55.259,22.3,38.6,170
2022-11-10 16:29:54.251,22.3,38.6,168
2022-11-10 16:29:53.248,22.3,38.6,170
2022-11-10 16:29:52.240,22.3,38.6,170
2022-11-10 16:29:51.237,22.3,38.6,171
2022-11-10 16:29:50.225,22.3,38.6,169
2022-11-10 16:29:49.225,22.3,38.6,170
2022-11-10 16:29:48.213,22.3,38.6,169
2022-11-10 16:29:47.210,22.3,38.6,169
2022-11-10 16:29:46.202,22.3,38.6,169
2022-11-10 16:29:45.198,22.3,38.6,170
2022-11-10 16:29:44.191,22.3,38.6,170
2022-11-10 16:29:43.187,22.3,38.6,170
2022-11-10 16:29:42.179,22.3,38.6,168
2022-11-10 16:29:41.176,22.3,38.6,168
2022-11-10 16:29:40.164,22.3,38.6,169
2022-11-10 16:29:39.164,22.3,38.6,168
2022-11-10 16:29:38.153,22.3,38.6,166
2022-11-10 16:29:37.149,22.3,38.6,169
2022-11-10 16:29:36.141,22.3,38.6,168
2022-11-10 16:29:35.138,22.3,38.6,168
2022-11-10 16:29:34.130,22.3,38.7,169
2022-11-10 16:29:33.126,22.3,38.7,168
2022-11-10 16:29:32.119,22.3,38.7,168
2022-11-10 16:29:31.115,22.3,38.7,169
2022-11-10 16:29:30.103,22.3,38.7,169
2022-11-10 16:29:29.100,22.3,38.7,166
2022-11-10 16:29:28.092,22.3,38.7,169
2022-11-10 16:29:27.088,22.3,38.7,170
2022-11-10 16:29:26.080,22.3,38.7,168
2022-11-10 16:29:25.077,22.3,38.7,168
2022-11-10 16:29:24.069,22.3,38.7,167
2022-11-10 16:29:23.066,22.3,38.7,169
2022-11-10 16:29:22.054,22.3,38.6,168
2022-11-10 16:29:21.054,22.3,38.6,167
2022-11-10 16:29:20.043,22.3,38.6,168
2022-11-10 16:29:19.039,22.3,38.6,169
2022-11-10 16:29:18.031,22.3,38.7,168
2022-11-10 16:29:17.028,22.3,38.7,168
2022-11-10 16:29:16.020,22.3,38.7,170
2022-11-10 16:29:15.017,22.3,38.7,169
2022-11-10 16:29:14.004,22.3,38.6,171
2022-11-10 16:29:13.005,22.3,38.6,171
2022-11-10 16:29:11.993,22.3,38.6,170
2022-11-10 16:29:10.990,22.3,38.6,170
2022-11-10 16:29:09.982,22.3,38.6,169
2022-11-10 16:29:08.979,22.3,38.6,170
2022-11-10 16:29:07.971,22.3,38.6,170
2022-11-10 16:29:06.967,22.3,38.6,167
2022-11-10 16:29:05.959,22.3,38.6,170
2022-11-10 16:29:04.956,22.3,38.6,169
2022-11-10 16:29:03.944,22.3,38.6,170
2022-11-10 16:29:02.944,22.3,38.6,157
2022-11-10 16:29:01.933,22.3,38.6,169
2022-11-10 16:29:00.929,22.3,38.6,170
2022-11-10 16:28:59.921,22.3,38.6,170
2022-11-10 16:28:58.918,22.3,38.6,171
2022-11-10 16:28:57.910,22.3,38.6,170
2022-11-10 16:28:56.906,22.3,38.6,170
2022-11-10 16:28:55.899,22.3,38.6,170
2022-11-10 16:28:54.895,22.3,38.6,170
2022-11-10 16:28:53.883,22.3,38.6,171
2022-11-10 16:28:52.880,22.3,38.6,169
2022-11-10 16:28:51.872,22.3,38.6,169
2022-11-10 16:28:50.868,22.3,38.6,169
2022-11-10 16:28:49.861,22.3,38.6,169
2022-11-10 16:28:48.857,22.3,38.6,169
2022-11-10 16:28:47.849,22.3,38.6,169
2022-11-10 16:28:46.846,22.3,38.6,168
2022-11-10 16:28:45.834,22.3,38.6,170
2022-11-10 16:28:44.834,22.3,38.6,169
2022-11-10 16:28:43.823,22.3,38.6,168
2022-11-10 16:28:42.819,22.3,38.6,157
2022-11-10 16:28:41.811,22.3,38.5,150
2022-11-10 16:28:40.808,22.3,38.5,150
2022-11-10 16:28:39.800,22.3,38.5,150
2022-11-10 16:28:38.796,22.3,38.5,149
2022-11-10 16:28:37.789,22.3,38.5,149
2022-11-10 16:28:36.785,22.3,38.5,152
2022-11-10 16:28:35.773,22.3,38.5,154
2022-11-10 16:28:34.774,22.3,38.5,159
2022-11-10 16:28:33.762,22.3,38.5,161
2022-11-10 16:28:32.758,22.3,38.5,158
2022-11-10 16:28:31.751,22.3,38.5,161
2022-11-10 16:28:30.747,22.3,38.5,150
2022-11-10 16:28:29.739,22.3,38.5,149
2022-11-10 16:28:28.736,22.3,38.5,150
2022-11-10 16:28:27.728,22.3,38.5,157
2022-11-10 16:28:26.724,22.3,38.5,156
2022-11-10 16:28:25.713,22.3,38.5,163
2022-11-10 16:28:24.709,22.3,38.5,164
2022-11-10 16:28:23.701,22.3,38.5,163
2022-11-10 16:28:22.697,22.3,38.5,164
2022-11-10 16:28:21.690,22.3,38.4,157
2022-11-10 16:28:20.686,22.3,38.4,154
2022-11-10 16:28:19.679,22.3,38.4,155
2022-11-10 16:28:18.675,22.3,38.4,154
2022-11-10 16:28:17.667,22.3,38.4,155
2022-11-10 16:28:16.663,22.3,38.4,154
2022-11-10 16:28:15.652,22.3,38.4,154
2022-11-10 16:28:14.648,22.3,38.4,153
2022-11-10 16:28:13.641,22.3,38.5,153
2022-11-10 16:28:12.637,22.3,38.5,153
2022-11-10 16:28:11.629,22.3,38.5,152
2022-11-10 16:28:10.626,22.3,38.5,154
2022-11-10 16:28:09.618,22.3,38.5,155
2022-11-10 16:28:08.614,22.3,38.5,156
2022-11-10 16:28:07.603,22.3,38.5,154
2022-11-10 16:28:06.603,22.3,38.5,154
2022-11-10 16:28:05.591,22.3,38.5,158
2022-11-10 16:28:04.588,22.3,38.5,150
2022-11-10 16:28:03.580,22.3,38.5,149
2022-11-10 16:28:02.576,22.3,38.5,150
2022-11-10 16:28:01.569,22.3,38.5,151
2022-11-10 16:28:00.565,22.3,38.5,152
2022-11-10 16:27:59.557,22.3,38.5,151
2022-11-10 16:27:58.554,22.3,38.5,152
2022-11-10 16:27:57.542,22.3,38.5,152
2022-11-10 16:27:56.542,22.3,38.5,152
2022-11-10 16:27:55.530,22.3,38.5,150
2022-11-10 16:27:54.527,22.3,38.5,152
2022-11-10 16:27:53.519,22.3,38.5,151
2022-11-10 16:27:52.516,22.3,38.5,152
2022-11-10 16:27:51.508,22.3,38.5,154
2022-11-10 16:27:50.504,22.3,38.5,157
2022-11-10 16:27:49.497,22.3,38.5,159
2022-11-10 16:27:48.493,22.3,38.5,159
2022-11-10 16:27:47.481,22.3,38.5,152
2022-11-10 16:27:46.482,22.3,38.5,152
2022-11-10 16:27:45.470,22.3,38.5,152
2022-11-10 16:27:44.466,22.3,38.5,154
2022-11-10 16:27:43.458,22.3,38.5,153
2022-11-10 16:27:42.455,22.3,38.5,153
2022-11-10 16:27:41.447,22.3,38.5,154
2022-11-10 16:27:40.444,22.3,38.5,154
2022-11-10 16:27:39.432,22.3,38.5,153
2022-11-10 16:27:38.432,22.3,38.5,154
2022-11-10 16:27:37.420,22.3,38.5,153
2022-11-10 16:27:36.417,22.3,38.5,153
2022-11-10 16:27:35.409,22.3,38.5,154
2022-11-10 16:27:34.405,22.3,38.5,152
2022-11-10 16:27:33.398,22.3,38.6,152
2022-11-10 16:27:32.394,22.3,38.6,151
2022-11-10 16:27:31.386,22.3,38.6,152
2022-11-10 16:27:30.383,22.3,38.6,151
2022-11-10 16:27:29.371,22.3,38.5,152
2022-11-10 16:27:28.372,22.3,38.5,151
2022-11-10 16:27:27.360,22.3,38.5,152
2022-11-10 16:27:26.356,22.3,38.5,153
2022-11-10 16:27:25.348,22.4,38.5,153
2022-11-10 16:27:24.345,22.4,38.5,154
2022-11-10 16:27:23.337,22.3,38.5,152
2022-11-10 16:27:22.333,22.3,38.5,154
2022-11-10 16:27:21.326,22.3,38.5,157
2022-11-10 16:27:20.322,22.3,38.5,152
2022-11-10 16:27:19.310,22.3,38.5,153
2022-11-10 16:27:18.310,22.3,38.5,154
2022-11-10 16:27:17.299,22.3,38.5,153
2022-11-10 16:27:16.295,22.3,38.5,153
2022-11-10 16:27:15.287,22.3,38.5,152
2022-11-10 16:27:14.284,22.3,38.5,153
2022-11-10 16:27:13.276,22.3,38.5,153
2022-11-10 16:27:12.272,22.3,38.5,153
2022-11-10 16:27:11.265,22.3,38.5,153
2022-11-10 16:27:10.261,22.3,38.5,154
2022-11-10 16:27:09.250,22.3,38.5,152
2022-11-10 16:27:08.246,22.3,38.5,152
2022-11-10 16:27:07.238,22.4,38.6,152
2022-11-10 16:27:06.235,22.4,38.6,151
2022-11-10 16:27:05.227,22.3,38.5,152
2022-11-10 16:27:04.223,22.3,38.5,153
2022-11-10 16:27:03.216,22.3,38.5,153
2022-11-10 16:27:02.212,22.3,38.5,153
2022-11-10 16:27:01.200,22.3,38.4,153
2022-11-10 16:27:00.201,22.3,38.4,154
2022-11-10 16:26:59.189,22.3,38.4,152
2022-11-10 16:26:58.185,22.3,38.4,152
2022-11-10 16:26:57.178,22.3,38.4,152
2022-11-10 16:26:56.174,22.3,38.4,151
2022-11-10 16:26:55.166,22.3,38.4,151
2022-11-10 16:26:54.163,22.3,38.4,149
2022-11-10 16:26:53.155,22.3,38.4,156
2022-11-10 16:26:52.151,22.3,38.4,156
2022-11-10 16:26:51.144,22.3,38.4,155
2022-11-10 16:26:50.140,22.3,38.4,156
2022-11-10 16:26:49.128,22.3,38.4,156
2022-11-10 16:26:48.129,22.3,38.4,153
2022-11-10 16:26:47.117,22.3,38.4,156
2022-11-10 16:26:46.113,22.3,38.4,156
2022-11-10 16:26:45.106,22.3,38.4,154
2022-11-10 16:26:44.102,22.3,38.4,156
2022-11-10 16:26:43.095,22.3,38.4,156
2022-11-10 16:26:42.090,22.3,38.4,155
2022-11-10 16:26:41.083,22.3,38.4,156
2022-11-10 16:26:40.079,22.3,38.4,156
2022-11-10 16:26:39.068,22.3,38.4,155
2022-11-10 16:26:38.068,22.3,38.4,155
2022-11-10 16:26:37.056,22.3,38.4,156
2022-11-10 16:26:36.053,22.3,38.4,157
2022-11-10 16:26:35.045,22.3,38.4,155
2022-11-10 16:26:34.041,22.3,38.4,156
2022-11-10 16:26:33.034,22.4,38.5,155
2022-11-10 16:26:32.030,22.4,38.5,156
2022-11-10 16:26:31.022,22.3,38.4,156
2022-11-10 16:26:30.019,22.3,38.4,156
2022-11-10 16:26:29.007,22.3,38.4,156
2022-11-10 16:26:28.007,22.3,38.4,156
2022-11-10 16:26:26.996,22.4,38.4,156
2022-11-10 16:26:25.992,22.4,38.4,154
2022-11-10 16:26:24.984,22.4,38.4,155
2022-11-10 16:26:23.981,22.4,38.4,155
2022-11-10 16:26:22.973,22.4,38.4,155
2022-11-10 16:26:21.969,22.4,38.4,154
2022-11-10 16:26:20.962,22.3,38.4,155
2022-11-10 16:26:19.958,22.3,38.4,157
2022-11-10 16:26:18.950,22.3,38.4,156
2022-11-10 16:26:17.947,22.3,38.4,154
2022-11-10 16:26:16.935,22.4,38.5,155
2022-11-10 16:26:15.935,22.4,38.5,156
2022-11-10 16:26:14.924,22.3,38.4,155
2022-11-10 16:26:13.920,22.3,38.4,155
2022-11-10 16:26:12.912,22.4,38.5,157
2022-11-10 16:26:11.909,22.4,38.5,156
2022-11-10 16:26:10.901,22.4,38.5,156
2022-11-10 16:26:09.897,22.4,38.5,156
2022-11-10 16:26:08.889,22.4,38.5,156
2022-11-10 16:26:07.886,22.4,38.5,157
2022-11-10 16:26:06.878,22.4,38.6,157
2022-11-10 16:26:05.875,22.4,38.6,157
2022-11-10 16:26:04.863,22.4,38.6,156
2022-11-10 16:26:03.863,22.4,38.6,157
2022-11-10 16:26:02.852,22.4,38.6,157
2022-11-10 16:26:01.848,22.4,38.6,157
2022-11-10 16:26:00.840,22.4,38.6,157
2022-11-10 16:25:59.837,22.4,38.6,157
2022-11-10 16:25:58.829,22.4,38.6,156
2022-11-10 16:25:57.825,22.4,38.6,157
2022-11-10 16:25:56.818,22.4,38.6,157
2022-11-10 16:25:55.814,22.4,38.6,157
2022-11-10 16:25:54.802,22.3,38.6,156
2022-11-10 16:25:53.803,22.3,38.6,156
2022-11-10 16:25:52.791,22.3,38.6,157
2022-11-10 16:25:51.787,22.3,38.6,157
2022-11-10 16:25:50.779,22.4,38.7,157
2022-11-10 16:25:49.776,22.4,38.7,157
2022-11-10 16:25:48.768,22.3,38.6,156
2022-11-10 16:25:47.765,22.3,38.6,157
2022-11-10 16:25:46.757,22.4,38.7,157
2022-11-10 16:25:45.753,22.4,38.7,158
2022-11-10 16:25:44.741,22.4,38.7,156
2022-11-10 16:25:43.742,22.4,38.7,157
2022-11-10 16:25:42.730,22.4,38.7,155
2022-11-10 16:25:41.727,22.4,38.7,157
2022-11-10 16:25:40.719,22.3,38.6,156
2022-11-10 16:25:39.715,22.3,38.6,156
2022-11-10 16:25:38.707,22.4,38.7,157
2022-11-10 16:25:37.704,22.4,38.7,157
2022-11-10 16:25:36.696,22.4,38.8,156
2022-11-10 16:25:35.693,22.4,38.8,157
2022-11-10 16:25:34.685,22.4,38.8,157
2022-11-10 16:25:33.681,22.4,38.8,157
2022-11-10 16:25:32.669,22.4,38.8,157
2022-11-10 16:25:31.670,22.4,38.8,157
2022-11-10 16:25:30.658,22.4,38.8,157
2022-11-10 16:25:29.655,22.4,38.8,157
2022-11-10 16:25:28.647,22.4,38.8,157
2022-11-10 16:25:27.643,22.4,38.8,158
2022-11-10 16:25:26.635,22.4,38.8,158
2022-11-10 16:25:25.632,22.4,38.8,157
2022-11-10 16:25:24.624,22.4,38.8,157
2022-11-10 16:25:23.620,22.4,38.8,157
2022-11-10 16:25:22.609,22.4,38.8,157
2022-11-10 16:25:21.609,22.4,38.8,157
2022-11-10 16:25:20.597,22.4,38.8,157
2022-11-10 16:25:19.594,22.4,38.8,159
2022-11-10 16:25:18.586,22.4,38.8,160
2022-11-10 16:25:17.583,22.4,38.8,158
2022-11-10 16:25:16.575,22.4,38.8,157
2022-11-10 16:25:15.571,22.4,38.8,157
2022-11-10 16:25:14.563,22.4,38.8,157
2022-11-10 16:25:13.560,22.4,38.8,156
2022-11-10 16:25:12.552,22.4,38.8,157
2022-11-10 16:25:11.549,22.4,38.8,157
2022-11-10 16:25:10.537,22.4,38.8,157
2022-11-10 16:25:09.537,22.4,38.8,157
2022-11-10 16:25:08.525,22.4,38.8,157
2022-11-10 16:25:07.522,22.4,38.8,157
2022-11-10 16:25:06.514,22.4,38.7,155
2022-11-10 16:25:05.511,22.4,38.7,156
2022-11-10 16:25:04.504,22.4,38.8,157
2022-11-10 16:25:03.500,22.4,38.8,157
2022-11-10 16:25:02.492,22.4,38.8,157
2022-11-10 16:25:01.488,22.4,38.8,157
2022-11-10 16:25:00.477,22.4,38.8,157
2022-11-10 16:24:59.477,22.4,38.8,157
2022-11-10 16:24:58.466,22.4,38.8,156
2022-11-10 16:24:57.462,22.4,38.8,157
2022-11-10 16:24:56.453,22.4,38.8,157
2022-11-10 16:24:55.451,22.4,38.8,157
2022-11-10 16:24:54.443,22.4,38.8,157
2022-11-10 16:24:53.439,22.4,38.8,157
2022-11-10 16:24:52.432,22.4,38.8,156
2022-11-10 16:24:51.428,22.4,38.8,155
2022-11-10 16:24:50.420,22.4,38.8,156
2022-11-10 16:24:49.416,22.4,38.8,155
2022-11-10 16:24:48.404,22.4,38.8,156
2022-11-10 16:24:47.405,22.4,38.8,154
2022-11-10 16:24:46.393,22.4,38.8,156
2022-11-10 16:24:45.390,22.4,38.8,157
2022-11-10 16:24:44.382,22.4,38.7,156
2022-11-10 16:24:43.379,22.4,38.7,155
2022-11-10 16:24:42.371,22.4,38.7,157
2022-11-10 16:24:41.367,22.4,38.7,157
2022-11-10 16:24:40.358,22.4,38.7,157
2022-11-10 16:24:39.355,22.4,38.7,158
2022-11-10 16:24:38.347,22.4,38.7,164
2022-11-10 16:24:37.344,22.4,38.7,164
2022-11-10 16:24:36.332,22.4,38.7,164
2022-11-10 16:24:35.333,22.4,38.7,165
2022-11-10 16:24:34.321,22.4,38.6,165
2022-11-10 16:24:33.317,22.4,38.6,166
2022-11-10 16:24:32.309,22.4,38.6,165
2022-11-10 16:24:31.307,22.4,38.6,165
2022-11-10 16:24:30.299,22.4,38.6,163
2022-11-10 16:24:29.295,22.4,38.6,164
2022-11-10 16:24:28.288,22.4,38.6,155
2022-11-10 16:24:27.284,22.4,38.6,156
2022-11-10 16:24:26.272,22.4,38.6,156
2022-11-10 16:24:25.272,22.4,38.6,157
2022-11-10 16:24:24.261,22.4,38.6,156
2022-11-10 16:24:23.256,22.4,38.6,157
2022-11-10 16:24:22.249,22.4,38.6,157
2022-11-10 16:24:21.246,22.4,38.6,157
2022-11-10 16:24:20.237,22.4,38.6,157
2022-11-10 16:24:19.234,22.4,38.6,155
2022-11-10 16:24:18.227,22.4,38.6,155
2022-11-10 16:24:17.223,22.4,38.6,153
2022-11-10 16:24:16.215,22.4,38.6,154
2022-11-10 16:24:15.211,22.4,38.6,156
2022-11-10 16:24:14.200,22.4,38.6,154
2022-11-10 16:24:13.200,22.4,38.6,156
2022-11-10 16:24:12.188,22.4,38.6,155
2022-11-10 16:24:11.184,22.4,38.6,156
2022-11-10 16:24:10.176,22.4,38.6,156
2022-11-10 16:24:09.174,22.4,38.6,156
2022-11-10 16:24:08.166,22.4,38.6,154
2022-11-10 16:24:07.162,22.4,38.6,156
2022-11-10 16:24:06.155,22.4,38.6,155
2022-11-10 16:24:05.151,22.4,38.6,154
2022-11-10 16:24:04.139,22.4,38.6,154
2022-11-10 16:24:03.139,22.4,38.6,156
2022-11-10 16:24:02.128,22.4,38.6,156
2022-11-10 16:24:01.124,22.4,38.6,155
2022-11-10 16:24:00.117,22.4,38.6,155
2022-11-10 16:23:59.112,22.4,38.6,156
2022-11-10 16:23:58.104,22.4,38.6,156
2022-11-10 16:23:57.102,22.4,38.6,155
2022-11-10 16:23:56.094,22.4,38.6,156
2022-11-10 16:23:55.090,22.4,38.6,156
2022-11-10 16:23:54.083,22.4,38.7,157
2022-11-10 16:23:53.079,22.4,38.7,157
2022-11-10 16:23:52.067,22.4,38.7,154
2022-11-10 16:23:51.068,22.4,38.7,155
2022-11-10 16:23:50.056,22.4,38.8,156
2022-11-10 16:23:49.051,22.4,38.8,155
2022-11-10 16:23:48.044,22.4,38.8,154
2022-11-10 16:23:47.040,22.4,38.8,154
2022-11-10 16:23:46.032,22.4,38.8,154
2022-11-10 16:23:45.030,22.4,38.8,154
2022-11-10 16:23:44.021,22.4,38.8,156
2022-11-10 16:23:43.018,22.4,38.8,157
2022-11-10 16:23:42.010,22.4,38.8,157
2022-11-10 16:23:41.006,22.4,38.8,157
2022-11-10 16:23:39.995,22.4,38.8,157
2022-11-10 16:23:38.996,22.4,38.8,157
2022-11-10 16:23:37.984,22.4,38.8,159
2022-11-10 16:23:36.980,22.4,38.8,157
2022-11-10 16:23:35.972,22.4,38.8,155
2022-11-10 16:23:34.968,22.4,38.8,155
2022-11-10 16:23:33.960,22.4,38.8,154
2022-11-10 16:23:32.958,22.4,38.8,153
2022-11-10 16:23:31.950,22.4,38.7,153
2022-11-10 16:23:30.946,22.4,38.7,155
2022-11-10 16:23:29.935,22.4,38.7,155
2022-11-10 16:23:28.935,22.4,38.7,153
2022-11-10 16:23:27.923,22.4,38.7,154
2022-11-10 16:23:26.920,22.4,38.7,155
2022-11-10 16:23:25.911,22.4,38.7,155
2022-11-10 16:23:24.908,22.4,38.7,155
2022-11-10 16:23:23.900,22.4,38.7,154
2022-11-10 16:23:22.896,22.4,38.7,155
2022-11-10 16:23:21.888,22.4,38.7,156
2022-11-10 16:23:20.886,22.4,38.7,154
2022-11-10 16:23:19.877,22.4,38.7,156
2022-11-10 16:23:18.874,22.4,38.7,157
2022-11-10 16:23:17.862,22.4,38.7,157
2022-11-10 16:23:16.862,22.4,38.7,156
2022-11-10 16:23:15.851,22.4,38.7,155
2022-11-10 16:23:14.848,22.4,38.7,155
2022-11-10 16:23:13.840,22.4,38.7,155
2022-11-10 16:23:12.836,22.4,38.7,157
2022-11-10 16:23:11.829,22.4,38.7,155
2022-11-10 16:23:10.824,22.4,38.7,156
2022-11-10 16:23:09.817,22.4,38.7,157
2022-11-10 16:23:08.813,22.4,38.7,157
2022-11-10 16:23:07.801,22.5,38.7,157
2022-11-10 16:23:06.802,22.5,38.7,157
2022-11-10 16:23:05.790,22.4,38.7,159
2022-11-10 16:23:04.786,22.4,38.7,163
2022-11-10 16:23:03.779,22.4,38.7,167
2022-11-10 16:23:02.776,22.4,38.7,164
2022-11-10 16:23:01.767,22.5,38.8,164
2022-11-10 16:23:00.764,22.5,38.8,165
2022-11-10 16:22:59.757,22.5,38.8,164
2022-11-10 16:22:58.752,22.5,38.8,164
2022-11-10 16:22:57.744,22.5,38.7,164
2022-11-10 16:22:56.741,22.5,38.7,169
2022-11-10 16:22:55.729,22.5,38.7,168
2022-11-10 16:22:54.726,22.5,38.7,168
2022-11-10 16:22:53.719,22.5,38.7,167
2022-11-10 16:22:52.714,22.5,38.7,168
2022-11-10 16:22:51.707,22.5,38.7,169
2022-11-10 16:22:50.703,22.5,38.7,167
2022-11-10 16:22:49.696,22.5,38.7,168
2022-11-10 16:22:48.692,22.5,38.7,167
2022-11-10 16:22:47.685,22.5,38.7,168
2022-11-10 16:22:46.680,22.5,38.7,168
2022-11-10 16:22:45.669,22.5,38.7,167
2022-11-10 16:22:44.664,22.5,38.7,169
2022-11-10 16:22:43.658,22.5,38.7,168
2022-11-10 16:22:42.653,22.5,38.7,168
2022-11-10 16:22:41.647,22.5,38.7,167
2022-11-10 16:22:40.642,22.5,38.7,167
2022-11-10 16:22:39.635,22.5,38.7,169
2022-11-10 16:22:38.632,22.5,38.7,168
2022-11-10 16:22:37.619,22.5,38.7,167
2022-11-10 16:22:36.620,22.5,38.7,168
2022-11-10 16:22:35.607,22.5,38.6,167
2022-11-10 16:22:34.605,22.5,38.6,167
2022-11-10 16:22:33.596,22.5,38.6,167
2022-11-10 16:22:32.593,22.5,38.6,168
2022-11-10 16:22:31.585,22.5,38.6,168
2022-11-10 16:22:30.582,22.5,38.6,168
2022-11-10 16:22:29.573,22.5,38.6,168
2022-11-10 16:22:28.570,22.5,38.6,168
2022-11-10 16:22:27.562,22.5,38.6,168
2022-11-10 16:22:26.559,22.5,38.6,168
2022-11-10 16:22:25.547,22.5,38.6,168
2022-11-10 16:22:24.547,22.5,38.6,168
2022-11-10 16:22:23.535,22.5,38.6,166
2022-11-10 16:22:22.533,22.5,38.6,166
