date,temperature,humidity,luminosity
2022-11-10 15:42:45.094,23.4,38.8,179
2022-11-10 15:42:44.091,23.4,38.8,181
2022-11-10 15:42:43.083,23.4,38.8,179
2022-11-10 15:42:42.080,23.4,38.8,179
2022-11-10 15:42:41.068,23.4,38.8,177
2022-11-10 15:42:40.067,23.4,38.8,180
2022-11-10 15:42:39.057,23.4,38.8,179
2022-11-10 15:42:38.053,23.4,38.8,179
2022-11-10 15:42:37.046,23.4,38.7,179
2022-11-10 15:42:36.041,23.4,38.7,179
2022-11-10 15:42:35.034,23.4,38.7,179
2022-11-10 15:42:34.030,23.4,38.7,181
2022-11-10 15:42:33.018,23.4,38.7,180
2022-11-10 15:42:32.019,23.4,38.7,177
2022-11-10 15:42:31.006,23.4,38.7,180
2022-11-10 15:42:30.003,23.4,38.7,185
2022-11-10 15:42:28.995,23.4,38.7,186
2022-11-10 15:42:27.993,23.4,38.7,186
2022-11-10 15:42:26.985,23.4,38.8,185
2022-11-10 15:42:25.981,23.4,38.8,186
2022-11-10 15:42:24.974,23.4,38.8,186
2022-11-10 15:42:23.969,23.4,38.8,186
2022-11-10 15:42:22.957,23.4,38.8,187
2022-11-10 15:42:21.953,23.4,38.8,186
2022-11-10 15:42:20.946,23.4,38.8,185
2022-11-10 15:42:19.942,23.4,38.8,186
2022-11-10 15:42:18.934,23.4,38.8,186
2022-11-10 15:42:17.931,23.4,38.8,185
2022-11-10 15:42:16.919,23.4,38.8,97
2022-11-10 15:42:15.920,23.4,38.8,97
2022-11-10 15:42:14.909,23.4,38.8,100
2022-11-10 15:42:13.909,23.4,38.8,121
2022-11-10 15:42:12.898,23.4,38.8,117
2022-11-10 15:42:11.893,23.4,38.8,111
2022-11-10 15:42:10.885,23.4,38.8,108
2022-11-10 15:42:09.881,23.4,38.8,103
2022-11-10 15:42:08.874,23.4,38.8,119
2022-11-10 15:42:07.871,23.4,38.8,182
2022-11-10 15:42:06.858,23.4,38.8,180
2022-11-10 15:42:05.859,23.4,38.8,179
2022-11-10 15:42:04.847,23.4,38.8,179
2022-11-10 15:42:03.845,23.4,38.8,180
2022-11-10 15:42:02.837,23.4,38.8,183
2022-11-10 15:42:01.832,23.4,38.8,183
2022-11-10 15:42:00.824,23.4,38.8,180
2022-11-10 15:41:59.823,23.4,38.8,181
2022-11-10 15:41:58.814,23.4,38.8,179
2022-11-10 15:41:57.809,23.4,38.8,181
2022-11-10 15:41:56.798,23.4,38.8,180
2022-11-10 15:41:55.798,23.4,38.8,179
2022-11-10 15:41:54.787,23.4,38.7,181
2022-11-10 15:41:53.784,23.4,38.7,180
2022-11-10 15:41:52.775,23.4,38.7,181
2022-11-10 15:41:51.772,23.4,38.7,182
2022-11-10 15:41:50.764,23.3,38.6,181
2022-11-10 15:41:49.760,23.3,38.6,182
2022-11-10 15:41:48.748,23.4,38.6,183
2022-11-10 15:41:47.749,23.4,38.6,186
2022-11-10 15:41:46.738,23.3,38.6,183
2022-11-10 15:41:45.734,23.3,38.6,178
2022-11-10 15:41:44.727,23.4,38.6,178
2022-11-10 15:41:43.722,23.4,38.6,176
2022-11-10 15:41:42.714,23.4,38.6,171
2022-11-10 15:41:41.711,23.4,38.6,183
2022-11-10 15:41:40.703,23.4,38.6,184
2022-11-10 15:41:39.699,23.4,38.6,182
2022-11-10 15:41:38.688,23.4,38.6,183
2022-11-10 15:41:37.689,23.4,38.6,186
2022-11-10 15:41:36.677,23.4,38.6,187
2022-11-10 15:41:35.674,23.4,38.6,186
2022-11-10 15:41:34.666,23.4,38.6,187
2022-11-10 15:41:33.662,23.4,38.6,187
2022-11-10 15:41:32.655,23.4,38.6,186
2022-11-10 15:41:31.651,23.4,38.6,187
2022-11-10 15:41:30.639,23.4,38.6,186
2022-11-10 15:41:29.640,23.4,38.6,187
2022-11-10 15:41:28.627,23.4,38.6,187
2022-11-10 15:41:27.624,23.4,38.6,186
2022-11-10 15:41:26.617,23.4,38.6,186
2022-11-10 15:41:25.613,23.4,38.6,187
2022-11-10 15:41:24.605,23.4,38.6,186
2022-11-10 15:41:23.602,23.4,38.6,185
2022-11-10 15:41:22.593,23.4,38.6,184
2022-11-10 15:41:21.589,23.4,38.6,183
2022-11-10 15:41:20.578,23.4,38.7,182
2022-11-10 15:41:19.578,23.4,38.7,183
2022-11-10 15:41:18.567,23.4,38.7,186
2022-11-10 15:41:17.563,23.4,38.7,186
2022-11-10 15:41:16.555,23.4,38.7,187
2022-11-10 15:41:15.551,23.4,38.7,187
2022-11-10 15:41:14.544,23.4,38.6,186
2022-11-10 15:41:13.540,23.4,38.6,186
2022-11-10 15:41:12.529,23.4,38.6,186
2022-11-10 15:41:11.530,23.4,38.6,185
2022-11-10 15:41:10.518,23.4,38.6,186
2022-11-10 15:41:09.514,23.4,38.6,186
2022-11-10 15:41:08.506,23.4,38.6,185
2022-11-10 15:41:07.502,23.4,38.6,185
2022-11-10 15:41:06.494,23.4,38.7,185
2022-11-10 15:41:05.490,23.4,38.7,183
2022-11-10 15:41:04.483,23.4,38.7,183
2022-11-10 15:41:03.480,23.4,38.7,182
2022-11-10 15:41:02.467,23.4,38.7,182
2022-11-10 15:41:01.469,23.4,38.7,183
2022-11-10 15:41:00.456,23.4,38.8,184
2022-11-10 15:40:59.453,23.4,38.8,185
2022-11-10 15:40:58.445,23.4,38.8,185
2022-11-10 15:40:57.442,23.4,38.8,184
2022-11-10 15:40:56.434,23.4,38.8,179
2022-11-10 15:40:55.431,23.4,38.8,179
2022-11-10 15:40:54.418,23.4,38.8,179
2022-11-10 15:40:53.419,23.4,38.8,179
2022-11-10 15:40:52.408,23.3,38.6,178
2022-11-10 15:40:51.403,23.3,38.6,178
2022-11-10 15:40:50.396,23.3,38.7,179
2022-11-10 15:40:49.392,23.3,38.7,179
2022-11-10 15:40:48.385,23.3,38.7,178
2022-11-10 15:40:47.382,23.3,38.7,177
2022-11-10 15:40:46.374,23.3,38.7,175
2022-11-10 15:40:45.370,23.3,38.7,173
2022-11-10 15:40:44.358,23.3,38.7,145
2022-11-10 15:40:43.358,23.3,38.7,168
2022-11-10 15:40:42.347,23.3,38.7,166
2022-11-10 15:40:41.342,23.3,38.7,169
2022-11-10 15:40:40.336,23.3,38.7,170
2022-11-10 15:40:39.331,23.3,38.7,175
2022-11-10 15:40:38.323,23.3,38.7,174
2022-11-10 15:40:37.320,23.3,38.7,174
2022-11-10 15:40:36.308,23.3,38.7,174
2022-11-10 15:40:35.309,23.3,38.7,178
2022-11-10 15:40:34.298,23.3,38.7,177
2022-11-10 15:40:33.293,23.3,38.7,177
2022-11-10 15:40:32.285,23.3,38.7,178
2022-11-10 15:40:31.282,23.3,38.7,177
2022-11-10 15:40:30.274,23.3,38.7,170
2022-11-10 15:40:29.272,23.3,38.7,179
2022-11-10 15:40:28.263,23.3,38.7,178
2022-11-10 15:40:27.260,23.3,38.7,179
2022-11-10 15:40:26.248,23.3,38.7,179
2022-11-10 15:40:25.245,23.3,38.7,179
2022-11-10 15:40:24.237,23.2,38.6,178
2022-11-10 15:40:23.232,23.2,38.6,185
2022-11-10 15:40:22.226,23.2,38.6,185
2022-11-10 15:40:21.222,23.2,38.6,184
2022-11-10 15:40:20.214,23.2,38.6,174
2022-11-10 15:40:19.210,23.2,38.6,175
2022-11-10 15:40:18.199,23.2,38.6,173
2022-11-10 15:40:17.199,23.2,38.6,175
2022-11-10 15:40:16.187,23.2,38.6,132
2022-11-10 15:40:15.183,23.2,38.6,185
2022-11-10 15:40:14.176,23.2,38.6,184
2022-11-10 15:40:13.173,23.2,38.6,184
2022-11-10 15:40:12.165,23.2,38.5,185
2022-11-10 15:40:11.162,23.2,38.5,184
2022-11-10 15:40:10.154,23.2,38.5,185
2022-11-10 15:40:09.149,23.2,38.5,185
2022-11-10 15:40:08.138,23.2,38.5,185
2022-11-10 15:40:07.138,23.2,38.5,181
2022-11-10 15:40:06.126,23.2,38.5,178
2022-11-10 15:40:05.122,23.2,38.5,179
2022-11-10 15:40:04.115,23.2,38.5,179
2022-11-10 15:40:03.112,23.2,38.5,179
2022-11-10 15:40:02.104,23.2,38.5,181
2022-11-10 15:40:01.101,23.2,38.5,179
2022-11-10 15:40:00.093,23.2,38.5,179
2022-11-10 15:39:59.088,23.2,38.5,179
2022-11-10 15:39:58.076,23.2,38.5,180
2022-11-10 15:39:57.078,23.2,38.5,181
2022-11-10 15:39:56.065,23.2,38.5,180
2022-11-10 15:39:55.063,23.2,38.5,181
2022-11-10 15:39:54.054,23.2,38.5,180
2022-11-10 15:39:53.051,23.2,38.5,186
2022-11-10 15:39:52.042,23.2,38.5,187
2022-11-10 15:39:51.040,23.2,38.5,185
2022-11-10 15:39:50.031,23.2,38.5,186
2022-11-10 15:39:49.028,23.2,38.5,187
2022-11-10 15:39:48.017,23.2,38.5,186
2022-11-10 15:39:47.017,23.2,38.5,185
2022-11-10 15:39:46.004,23.2,38.5,186
2022-11-10 15:39:45.001,23.2,38.5,186
2022-11-10 15:39:43.993,23.2,38.5,185
2022-11-10 15:39:42.991,23.2,38.5,175
2022-11-10 15:39:41.983,23.2,38.5,174
2022-11-10 15:39:40.979,23.2,38.5,175
2022-11-10 15:39:39.971,23.2,38.5,174
2022-11-10 15:39:38.967,23.2,38.5,176
2022-11-10 15:39:37.960,23.2,38.5,176
2022-11-10 15:39:36.956,23.2,38.5,173
2022-11-10 15:39:35.944,23.2,38.5,173
2022-11-10 15:39:34.941,23.2,38.5,173
2022-11-10 15:39:33.933,23.2,38.5,174
2022-11-10 15:39:32.930,23.2,38.5,174
2022-11-10 15:39:31.922,23.1,38.4,175
2022-11-10 15:39:30.918,23.1,38.4,174
2022-11-10 15:39:29.911,23.1,38.3,175
2022-11-10 15:39:28.907,23.1,38.3,175
2022-11-10 15:39:27.896,23.2,38.4,177
2022-11-10 15:39:26.895,23.2,38.4,177
2022-11-10 15:39:25.883,23.2,38.4,174
2022-11-10 15:39:24.880,23.2,38.4,175
2022-11-10 15:39:23.872,23.1,38.3,173
2022-11-10 15:39:22.868,23.1,38.3,184
2022-11-10 15:39:21.861,23.2,38.4,182
2022-11-10 15:39:20.858,23.2,38.4,181
2022-11-10 15:39:19.849,23.1,38.3,182
2022-11-10 15:39:18.847,23.1,38.3,182
2022-11-10 15:39:17.834,23.2,38.4,182
2022-11-10 15:39:16.835,23.2,38.4,182
2022-11-10 15:39:15.823,23.2,38.4,182
2022-11-10 15:39:14.819,23.2,38.4,181
2022-11-10 15:39:13.811,23.1,38.3,184
2022-11-10 15:39:12.807,23.1,38.3,183
2022-11-10 15:39:11.800,23.2,38.3,183
2022-11-10 15:39:10.796,23.2,38.3,182
2022-11-10 15:39:09.785,23.1,38.3,183
2022-11-10 15:39:08.786,23.1,38.3,182
2022-11-10 15:39:07.774,23.1,38.3,171
2022-11-10 15:39:06.770,23.1,38.3,177
2022-11-10 15:39:05.762,23.1,38.3,177
2022-11-10 15:39:04.759,23.1,38.3,180
2022-11-10 15:39:03.750,23.1,38.3,184
2022-11-10 15:39:02.747,23.1,38.3,183
2022-11-10 15:39:01.736,23.1,38.2,178
2022-11-10 15:39:00.731,23.1,38.2,180
2022-11-10 15:38:59.725,23.2,38.3,184
2022-11-10 15:38:58.721,23.2,38.3,185
2022-11-10 15:38:57.713,23.1,38.2,185
2022-11-10 15:38:56.710,23.1,38.2,185
2022-11-10 15:38:55.702,23.1,38.2,184
2022-11-10 15:38:54.697,23.1,38.2,185
2022-11-10 15:38:53.686,23.2,38.3,184
2022-11-10 15:38:52.682,23.2,38.3,184
2022-11-10 15:38:51.675,23.1,38.2,185
2022-11-10 15:38:50.671,23.1,38.2,185
2022-11-10 15:38:49.664,23.1,38.2,184
2022-11-10 15:38:48.659,23.1,38.2,183
2022-11-10 15:38:47.649,23.1,38.2,181
2022-11-10 15:38:46.648,23.1,38.2,185
2022-11-10 15:38:45.636,23.1,38.2,184
2022-11-10 15:38:44.633,23.1,38.2,157
2022-11-10 15:38:43.625,23.1,38.2,158
2022-11-10 15:38:42.622,23.1,38.2,161
2022-11-10 15:38:41.614,23.1,38.1,165
2022-11-10 15:38:40.610,23.1,38.1,154
2022-11-10 15:38:39.599,23.1,38.1,143
2022-11-10 15:38:38.599,23.1,38.1,140
2022-11-10 15:38:37.587,23.1,38.1,135
2022-11-10 15:38:36.584,23.1,38.1,182
2022-11-10 15:38:35.577,23.2,38.2,183
2022-11-10 15:38:34.573,23.2,38.2,182
2022-11-10 15:38:33.565,23.1,38.1,167
2022-11-10 15:38:32.561,23.1,38.1,143
2022-11-10 15:38:31.550,23.1,38.0,143
2022-11-10 15:38:30.549,23.1,38.0,143
2022-11-10 15:38:29.538,23.1,38.0,143
2022-11-10 15:38:28.534,23.1,38.0,143
2022-11-10 15:38:27.526,23.1,38.0,182
2022-11-10 15:38:26.523,23.1,38.0,185
2022-11-10 15:38:25.515,23.1,38.0,185
2022-11-10 15:38:24.511,23.1,38.0,185
2022-11-10 15:38:23.500,23.1,38.0,185
2022-11-10 15:38:22.500,23.1,38.0,185
2022-11-10 15:38:21.488,23.1,38.0,183
2022-11-10 15:38:20.484,23.1,38.0,183
2022-11-10 15:38:19.478,23.1,38.0,183
2022-11-10 15:38:18.473,23.1,38.0,182
2022-11-10 15:38:17.466,23.1,38.0,175
2022-11-10 15:38:16.463,23.1,38.0,157
2022-11-10 15:38:15.450,23.1,38.0,157
2022-11-10 15:38:14.451,23.1,38.0,158
2022-11-10 15:38:13.439,23.1,38.0,157
2022-11-10 15:38:12.435,23.1,38.0,174
2022-11-10 15:38:11.427,23.1,38.0,178
2022-11-10 15:38:10.425,23.1,38.0,173
2022-11-10 15:38:09.417,23.1,38.0,184
2022-11-10 15:38:08.413,23.1,38.0,184
2022-11-10 15:38:07.405,23.2,38.1,184
2022-11-10 15:38:06.402,23.2,38.1,184
2022-11-10 15:38:05.390,23.2,38.0,184
2022-11-10 15:38:04.386,23.2,38.0,184
2022-11-10 15:38:03.378,23.2,38.0,184
2022-11-10 15:38:02.375,23.2,38.0,183
2022-11-10 15:38:01.367,23.1,37.9,184
2022-11-10 15:38:00.363,23.1,37.9,184
2022-11-10 15:37:59.355,23.1,37.9,184
2022-11-10 15:37:58.352,23.1,37.9,184
2022-11-10 15:37:57.341,23.2,38.0,160
2022-11-10 15:37:56.338,23.2,38.0,160
2022-11-10 15:37:55.330,23.2,38.0,161
2022-11-10 15:37:54.325,23.2,38.0,162
2022-11-10 15:37:53.318,23.2,38.0,163
2022-11-10 15:37:52.314,23.2,38.0,163
2022-11-10 15:37:51.306,23.2,38.0,165
2022-11-10 15:37:50.303,23.2,38.0,164
2022-11-10 15:37:49.291,23.2,38.0,168
2022-11-10 15:37:48.291,23.2,38.0,161
2022-11-10 15:37:47.280,23.2,38.1,168
2022-11-10 15:37:46.276,23.2,38.1,162
2022-11-10 15:37:45.268,23.2,38.0,170
2022-11-10 15:37:44.265,23.2,38.0,168
2022-11-10 15:37:43.257,23.2,38.0,164
2022-11-10 15:37:42.253,23.2,38.0,175
2022-11-10 15:37:41.242,23.2,38.0,171
2022-11-10 15:37:40.242,23.2,38.0,172
2022-11-10 15:37:39.231,23.1,37.9,168
2022-11-10 15:37:38.226,23.1,37.9,184
2022-11-10 15:37:37.219,23.2,37.9,184
2022-11-10 15:37:36.215,23.2,37.9,184
2022-11-10 15:37:35.207,23.2,37.9,184
2022-11-10 15:37:34.205,23.2,37.9,156
2022-11-10 15:37:33.197,23.2,37.9,156
2022-11-10 15:37:32.193,23.2,37.9,157
2022-11-10 15:37:31.181,23.2,37.9,165
2022-11-10 15:37:30.178,23.2,37.9,173
2022-11-10 15:37:29.170,23.2,37.9,177
2022-11-10 15:37:28.166,23.2,37.9,182
2022-11-10 15:37:27.159,23.2,37.9,184
2022-11-10 15:37:26.155,23.2,37.9,184
2022-11-10 15:37:25.147,23.2,37.9,183
2022-11-10 15:37:24.144,23.2,37.9,183
2022-11-10 15:37:23.131,23.2,37.9,183
2022-11-10 15:37:22.133,23.2,37.9,183
2022-11-10 15:37:21.120,23.2,37.9,183
2022-11-10 15:37:20.116,23.2,37.9,183
2022-11-10 15:37:19.109,23.2,37.9,182
2022-11-10 15:37:18.105,23.2,37.9,184
2022-11-10 15:37:17.097,23.2,37.9,183
2022-11-10 15:37:16.094,23.2,37.9,182
2022-11-10 15:37:15.082,23.2,37.9,182
2022-11-10 15:37:14.082,23.2,37.9,183
2022-11-10 15:37:13.070,23.2,37.9,181
2022-11-10 15:37:12.067,23.2,37.9,182
2022-11-10 15:37:11.060,23.2,37.9,182
2022-11-10 15:37:10.057,23.2,37.9,183
2022-11-10 15:37:09.048,23.2,37.9,184
2022-11-10 15:37:08.045,23.2,37.9,185
2022-11-10 15:37:07.037,23.2,37.9,185
2022-11-10 15:37:06.034,23.2,37.9,184
2022-11-10 15:37:05.022,23.2,37.8,184
2022-11-10 15:37:04.023,23.2,37.8,184
2022-11-10 15:37:03.010,23.2,37.9,185
2022-11-10 15:37:02.007,23.2,37.9,185
2022-11-10 15:37:00.999,23.2,37.9,185
2022-11-10 15:36:59.995,23.2,37.9,186
2022-11-10 15:36:58.987,23.2,37.8,184
2022-11-10 15:36:57.985,23.2,37.8,185
2022-11-10 15:36:56.972,23.2,37.8,185
2022-11-10 15:36:55.973,23.2,37.8,185
2022-11-10 15:36:54.961,23.2,37.9,184
2022-11-10 15:36:53.957,23.2,37.9,184
2022-11-10 15:36:52.950,23.2,37.9,185
2022-11-10 15:36:51.946,23.2,37.9,184
2022-11-10 15:36:50.938,23.2,37.9,186
2022-11-10 15:36:49.935,23.2,37.9,185
2022-11-10 15:36:48.927,23.2,37.9,185
2022-11-10 15:36:47.923,23.2,37.9,185
2022-11-10 15:36:46.912,23.2,37.9,186
2022-11-10 15:36:45.908,23.2,37.9,185
2022-11-10 15:36:44.900,23.2,37.9,184
2022-11-10 15:36:43.897,23.2,37.9,184
2022-11-10 15:36:42.889,23.2,37.9,185
2022-11-10 15:36:41.886,23.2,37.9,185
2022-11-10 15:36:40.877,23.2,37.9,186
2022-11-10 15:36:39.874,23.2,37.9,184
2022-11-10 15:36:38.863,23.2,37.9,185
2022-11-10 15:36:37.863,23.2,37.9,186
2022-11-10 15:36:36.850,23.2,37.9,185
2022-11-10 15:36:35.848,23.2,37.9,185
2022-11-10 15:36:34.840,23.2,37.9,185
2022-11-10 15:36:33.836,23.2,37.9,185
2022-11-10 15:36:32.828,23.2,37.9,185
2022-11-10 15:36:31.825,23.2,37.9,185
2022-11-10 15:36:30.812,23.2,37.9,186
2022-11-10 15:36:29.813,23.2,37.9,185
2022-11-10 15:36:28.801,23.2,37.9,186
2022-11-10 15:36:27.798,23.2,37.9,186
2022-11-10 15:36:26.789,23.2,37.9,186
2022-11-10 15:36:25.786,23.2,37.9,185
2022-11-10 15:36:24.778,23.2,37.9,185
2022-11-10 15:36:23.775,23.2,37.9,185
2022-11-10 15:36:22.768,23.2,37.9,185
2022-11-10 15:36:21.764,23.2,37.9,185
2022-11-10 15:36:20.753,23.2,37.9,185
2022-11-10 15:36:19.748,23.2,37.9,185
2022-11-10 15:36:18.740,23.2,37.9,185
2022-11-10 15:36:17.737,23.2,37.9,185
2022-11-10 15:36:16.730,23.2,37.9,186
2022-11-10 15:36:15.726,23.2,37.9,185
2022-11-10 15:36:14.719,23.2,37.9,184
2022-11-10 15:36:13.714,23.2,37.9,184
2022-11-10 15:36:12.702,23.2,37.9,111
2022-11-10 15:36:11.703,23.2,37.9,118
2022-11-10 15:36:10.691,23.2,37.9,120
2022-11-10 15:36:09.687,23.2,37.9,120
2022-11-10 15:36:08.680,23.2,37.9,122
2022-11-10 15:36:07.677,23.2,37.9,123
2022-11-10 15:36:06.668,23.2,37.9,122
2022-11-10 15:36:05.666,23.2,37.9,124
2022-11-10 15:36:04.654,23.2,37.9,125
2022-11-10 15:36:03.654,23.2,37.9,126
2022-11-10 15:36:02.641,23.2,37.9,126
2022-11-10 15:36:01.639,23.2,37.9,126
2022-11-10 15:36:00.630,23.2,37.9,124
2022-11-10 15:35:59.627,23.2,37.9,122
2022-11-10 15:35:58.619,23.2,37.9,122
2022-11-10 15:35:57.616,23.2,37.9,184
2022-11-10 15:35:56.609,23.2,37.9,185
2022-11-10 15:35:55.604,23.2,37.9,179
2022-11-10 15:35:54.593,23.2,37.9,173
2022-11-10 15:35:53.589,23.2,37.9,176
2022-11-10 15:35:52.581,23.2,37.9,182
2022-11-10 15:35:51.577,23.2,37.9,162
2022-11-10 15:35:50.570,23.2,37.9,155
2022-11-10 15:35:49.566,23.2,37.9,155
2022-11-10 15:35:48.559,23.2,37.9,155
2022-11-10 15:35:47.555,23.2,37.9,155
2022-11-10 15:35:46.542,23.2,37.9,155
2022-11-10 15:35:45.544,23.2,37.9,155
2022-11-10 15:35:44.532,23.2,38.0,156
2022-11-10 15:35:43.529,23.2,38.0,156
2022-11-10 15:35:42.520,23.2,38.0,180
2022-11-10 15:35:41.516,23.2,38.0,184
2022-11-10 15:35:40.509,23.2,38.0,184
2022-11-10 15:35:39.505,23.2,38.0,184
2022-11-10 15:35:38.493,23.2,38.0,183
2022-11-10 15:35:37.490,23.2,38.0,87
2022-11-10 15:35:36.482,23.2,38.0,87
2022-11-10 15:35:35.479,23.2,38.0,88
2022-11-10 15:35:34.470,23.2,38.0,100
2022-11-10 15:35:33.467,23.2,38.0,94
2022-11-10 15:35:32.460,23.2,38.0,107
2022-11-10 15:35:31.455,23.2,38.0,182
2022-11-10 15:35:30.449,23.2,37.9,181
2022-11-10 15:35:29.445,23.2,37.9,180
2022-11-10 15:35:28.434,23.2,38.0,180
2022-11-10 15:35:27.433,23.2,38.0,181
2022-11-10 15:35:26.421,23.2,37.9,180
2022-11-10 15:35:25.418,23.2,37.9,182
2022-11-10 15:35:24.410,23.2,37.9,179
2022-11-10 15:35:23.406,23.2,37.9,173
2022-11-10 15:35:22.399,23.2,38.0,161
2022-11-10 15:35:21.395,23.2,38.0,162
2022-11-10 15:35:20.383,23.2,38.0,163
2022-11-10 15:35:19.384,23.2,38.0,162
2022-11-10 15:35:18.372,23.2,38.0,160
2022-11-10 15:35:17.368,23.2,38.0,163
2022-11-10 15:35:16.361,23.2,38.0,163
2022-11-10 15:35:15.358,23.2,38.0,163
2022-11-10 15:35:14.350,23.2,38.0,162
2022-11-10 15:35:13.346,23.2,38.0,162
2022-11-10 15:35:12.338,23.2,38.0,183
2022-11-10 15:35:11.335,23.2,38.0,173
2022-11-10 15:35:10.323,23.1,38.0,159
2022-11-10 15:35:09.323,23.1,38.0,163
2022-11-10 15:35:08.312,23.1,38.0,161
2022-11-10 15:35:07.307,23.1,38.0,157
2022-11-10 15:35:06.301,23.1,38.0,157
2022-11-10 15:35:05.296,23.1,38.0,158
2022-11-10 15:35:04.289,23.1,38.0,170
2022-11-10 15:35:03.285,23.1,38.0,167
2022-11-10 15:35:02.274,23.1,38.0,170
2022-11-10 15:35:01.273,23.1,38.0,170
2022-11-10 15:35:00.263,23.1,38.0,158
2022-11-10 15:34:59.258,23.1,38.0,159
2022-11-10 15:34:58.250,23.1,38.0,164
2022-11-10 15:34:57.247,23.1,38.0,177
2022-11-10 15:34:56.240,23.1,38.0,173
2022-11-10 15:34:55.237,23.1,38.0,185
2022-11-10 15:34:54.225,23.1,38.1,184
2022-11-10 15:34:53.225,23.1,38.1,184
2022-11-10 15:34:52.212,23.1,38.1,185
2022-11-10 15:34:51.210,23.1,38.1,179
2022-11-10 15:34:50.202,23.1,38.1,182
2022-11-10 15:34:49.197,23.1,38.1,181
2022-11-10 15:34:48.190,23.1,38.1,176
2022-11-10 15:34:47.186,23.1,38.1,176
2022-11-10 15:34:46.174,23.1,38.1,177
2022-11-10 15:34:45.176,23.1,38.1,176
2022-11-10 15:34:44.163,23.1,38.1,177
2022-11-10 15:34:43.160,23.1,38.1,177
2022-11-10 15:34:42.152,23.1,38.1,178
2022-11-10 15:34:41.149,23.1,38.1,177
2022-11-10 15:34:40.141,23.1,38.1,173
2022-11-10 15:34:39.137,23.1,38.1,173
2022-11-10 15:34:38.126,23.1,38.1,177
2022-11-10 15:34:37.122,23.1,38.1,169
2022-11-10 15:34:36.114,23.1,38.1,169
2022-11-10 15:34:35.110,23.1,38.1,173
2022-11-10 15:34:34.103,23.0,38.1,174
2022-11-10 15:34:33.099,23.0,38.1,168
2022-11-10 15:34:32.091,23.0,38.0,170
2022-11-10 15:34:31.087,23.0,38.0,170
2022-11-10 15:34:30.075,23.0,38.0,172
2022-11-10 15:34:29.072,23.0,38.0,173
2022-11-10 15:34:28.065,23.0,38.0,178
2022-11-10 15:34:27.062,23.0,38.0,178
2022-11-10 15:34:26.054,23.0,38.0,175
2022-11-10 15:34:25.050,23.0,38.0,176
2022-11-10 15:34:24.042,23.0,38.0,176
2022-11-10 15:34:23.039,23.0,38.0,180
2022-11-10 15:34:22.026,23.0,38.1,177
2022-11-10 15:34:21.027,23.0,38.1,170
2022-11-10 15:34:20.016,23.0,38.0,169
2022-11-10 15:34:19.011,23.0,38.0,169
2022-11-10 15:34:18.004,23.0,38.0,182
2022-11-10 15:34:17.000,23.0,38.0,183
2022-11-10 15:34:15.992,23.0,38.0,184
2022-11-10 15:34:14.989,23.0,38.0,184
2022-11-10 15:34:13.978,23.0,38.0,183
2022-11-10 15:34:12.978,23.0,38.0,183
