date,temperature,humidity,luminosity
2022-11-10 15:31:15.895,22.9,37.5,183
2022-11-10 15:31:14.884,22.9,37.5,183
2022-11-10 15:31:13.881,22.9,37.5,182
2022-11-10 15:31:12.873,22.9,37.5,184
2022-11-10 15:31:11.869,22.9,37.5,184
2022-11-10 15:31:10.862,23.0,37.5,183
2022-11-10 15:31:09.858,23.0,37.5,182
2022-11-10 15:31:08.846,22.9,37.4,184
2022-11-10 15:31:07.843,22.9,37.4,184
2022-11-10 15:31:06.835,22.9,37.4,185
2022-11-10 15:31:05.831,22.9,37.4,185
2022-11-10 15:31:04.824,22.9,37.4,184
2022-11-10 15:31:03.819,22.9,37.4,185
2022-11-10 15:31:02.812,22.9,37.3,185
2022-11-10 15:31:01.809,22.9,37.3,185
2022-11-10 15:31:00.797,22.9,37.3,182
2022-11-10 15:30:59.793,22.9,37.3,180
2022-11-10 15:30:58.785,22.9,37.3,180
2022-11-10 15:30:57.782,22.9,37.3,181
2022-11-10 15:30:56.773,22.9,37.2,184
2022-11-10 15:30:55.770,22.9,37.2,184
2022-11-10 15:30:54.763,22.9,37.2,184
2022-11-10 15:30:53.759,22.9,37.2,184
2022-11-10 15:30:52.747,22.9,37.2,180
2022-11-10 15:30:51.747,22.9,37.2,180
2022-11-10 15:30:50.736,22.9,37.2,181
2022-11-10 15:30:49.733,22.9,37.2,182
2022-11-10 15:30:48.725,22.9,37.1,181
2022-11-10 15:30:47.720,22.9,37.1,180
2022-11-10 15:30:46.714,22.9,37.1,184
2022-11-10 15:30:45.710,22.9,37.1,184
2022-11-10 15:30:44.697,22.9,37.1,182
2022-11-10 15:30:43.698,22.9,37.1,183
2022-11-10 15:30:42.687,22.9,37.0,185
2022-11-10 15:30:41.683,22.9,37.0,184
2022-11-10 15:30:40.675,22.9,37.0,183
2022-11-10 15:30:39.671,22.9,37.0,181
2022-11-10 15:30:38.663,22.9,36.9,180
2022-11-10 15:30:37.661,22.9,36.9,133
2022-11-10 15:30:36.653,22.9,36.9,183
2022-11-10 15:30:35.648,22.9,36.9,185
2022-11-10 15:30:34.636,22.9,36.9,186
2022-11-10 15:30:33.634,22.9,36.9,186
2022-11-10 15:30:32.625,22.9,36.9,186
2022-11-10 15:30:31.621,22.9,36.9,187
2022-11-10 15:30:30.614,22.9,36.9,186
2022-11-10 15:30:29.610,22.9,36.9,187
2022-11-10 15:30:28.602,22.9,36.9,186
2022-11-10 15:30:27.599,22.9,36.9,186
2022-11-10 15:30:26.587,22.9,36.9,186
2022-11-10 15:30:25.588,22.9,36.9,186
2022-11-10 15:30:24.577,22.9,36.9,187
2022-11-10 15:30:23.573,22.9,36.9,186
2022-11-10 15:30:22.565,22.9,36.9,187
2022-11-10 15:30:21.562,22.9,36.9,186
2022-11-10 15:30:20.554,22.9,37.0,187
2022-11-10 15:30:19.549,22.9,37.0,186
2022-11-10 15:30:18.538,22.9,37.0,187
2022-11-10 15:30:17.538,22.9,37.0,185
2022-11-10 15:30:16.527,23.0,37.1,186
2022-11-10 15:30:15.523,23.0,37.1,187
2022-11-10 15:30:14.515,23.0,37.1,187
2022-11-10 15:30:13.513,23.0,37.1,187
2022-11-10 15:30:12.505,23.0,37.2,186
2022-11-10 15:30:11.500,23.0,37.2,186
2022-11-10 15:30:10.488,23.0,37.3,187
2022-11-10 15:30:09.490,23.0,37.3,187
2022-11-10 15:30:08.477,23.0,37.4,187
2022-11-10 15:30:07.474,23.0,37.4,186
2022-11-10 15:30:06.467,23.0,37.5,187
2022-11-10 15:30:05.463,23.0,37.5,186
2022-11-10 15:30:04.455,23.0,37.5,186
2022-11-10 15:30:03.451,23.0,37.5,186
2022-11-10 15:30:02.439,23.0,37.6,187
2022-11-10 15:30:01.440,23.0,37.6,186
2022-11-10 15:30:00.427,23.0,37.7,187
2022-11-10 15:29:59.425,23.0,37.7,186
2022-11-10 15:29:58.417,23.0,37.7,187
2022-11-10 15:29:57.414,23.0,37.7,186
2022-11-10 15:29:56.406,23.0,37.7,185
2022-11-10 15:29:55.402,23.0,37.7,190
2022-11-10 15:29:54.395,23.0,37.6,187
2022-11-10 15:29:53.390,23.0,37.6,190
2022-11-10 15:29:52.378,23.0,37.6,189
2022-11-10 15:29:51.378,23.0,37.6,187
2022-11-10 15:29:50.368,23.0,37.6,189
2022-11-10 15:29:49.363,23.0,37.6,189
2022-11-10 15:29:48.357,23.0,37.6,189
2022-11-10 15:29:47.353,23.0,37.6,189
2022-11-10 15:29:46.344,23.0,37.6,189
2022-11-10 15:29:45.342,23.0,37.6,190
2022-11-10 15:29:44.330,23.0,37.6,187
2022-11-10 15:29:43.329,23.0,37.6,133
2022-11-10 15:29:42.317,23.0,37.6,130
2022-11-10 15:29:41.315,23.0,37.6,131
2022-11-10 15:29:40.307,23.0,37.6,130
2022-11-10 15:29:39.302,23.0,37.6,130
2022-11-10 15:29:38.295,23.0,37.6,130
2022-11-10 15:29:37.291,23.0,37.6,129
2022-11-10 15:29:36.279,23.0,37.6,129
2022-11-10 15:29:35.281,23.0,37.6,130
2022-11-10 15:29:34.268,23.0,37.6,130
2022-11-10 15:29:33.264,23.0,37.6,134
2022-11-10 15:29:32.257,22.9,37.5,137
2022-11-10 15:29:31.254,22.9,37.5,138
2022-11-10 15:29:30.245,23.0,37.6,138
2022-11-10 15:29:29.243,23.0,37.6,137
2022-11-10 15:29:28.231,23.0,37.7,140
2022-11-10 15:29:27.231,23.0,37.7,122
2022-11-10 15:29:26.219,22.9,37.8,127
2022-11-10 15:29:25.215,22.9,37.8,119
2022-11-10 15:29:24.208,23.0,37.9,118
2022-11-10 15:29:23.204,23.0,37.9,115
2022-11-10 15:29:22.197,23.0,37.9,120
2022-11-10 15:29:21.193,23.0,37.9,117
2022-11-10 15:29:20.182,22.9,37.6,118
2022-11-10 15:29:19.181,22.9,37.6,129
2022-11-10 15:29:18.170,22.9,37.4,119
2022-11-10 15:29:17.167,22.9,37.4,118
2022-11-10 15:29:16.159,22.9,37.5,120
2022-11-10 15:29:15.155,22.9,37.5,117
2022-11-10 15:29:14.147,22.9,37.5,110
2022-11-10 15:29:13.143,22.9,37.5,113
2022-11-10 15:29:12.131,22.9,37.2,110
2022-11-10 15:29:11.131,22.9,37.2,118
2022-11-10 15:29:10.121,23.0,37.3,103
2022-11-10 15:29:09.116,23.0,37.3,117
2022-11-10 15:29:08.110,22.9,37.3,109
2022-11-10 15:29:07.105,22.9,37.3,120
2022-11-10 15:29:06.098,22.9,37.4,120
2022-11-10 15:29:05.093,22.9,37.4,113
2022-11-10 15:29:04.082,22.9,37.5,107
2022-11-10 15:29:03.083,22.9,37.5,104
2022-11-10 15:29:02.072,22.9,37.5,117
2022-11-10 15:29:01.067,22.9,37.5,106
2022-11-10 15:29:00.059,22.9,37.5,113
2022-11-10 15:28:59.057,22.9,37.5,123
2022-11-10 15:28:58.049,22.9,37.3,113
2022-11-10 15:28:57.044,22.9,37.3,110
2022-11-10 15:28:56.033,22.9,36.6,122
2022-11-10 15:28:55.034,22.9,36.6,117
2022-11-10 15:28:54.021,22.9,36.6,119
2022-11-10 15:28:53.019,22.9,36.6,121
2022-11-10 15:28:52.010,22.9,36.6,113
2022-11-10 15:28:51.007,22.9,36.6,113
2022-11-10 15:28:49.999,22.9,36.6,117
2022-11-10 15:28:48.995,22.9,36.6,126
2022-11-10 15:28:47.987,22.9,36.6,127
2022-11-10 15:28:46.985,22.9,36.6,126
2022-11-10 15:28:45.972,22.9,36.7,125
2022-11-10 15:28:44.968,22.9,36.7,129
2022-11-10 15:28:43.961,22.9,36.8,182
2022-11-10 15:28:42.958,22.9,36.8,186
2022-11-10 15:28:41.949,22.9,36.8,190
2022-11-10 15:28:40.947,22.9,36.8,190
2022-11-10 15:28:39.938,22.9,36.8,190
2022-11-10 15:28:38.936,22.9,36.8,189
2022-11-10 15:28:37.923,22.9,36.9,189
2022-11-10 15:28:36.923,22.9,36.9,137
2022-11-10 15:28:35.911,22.9,36.9,137
2022-11-10 15:28:34.909,22.9,36.9,136
2022-11-10 15:28:33.900,22.9,37.0,137
2022-11-10 15:28:32.897,22.9,37.0,138
2022-11-10 15:28:31.890,23.0,37.1,138
2022-11-10 15:28:30.886,23.0,37.1,138
2022-11-10 15:28:29.874,22.9,37.1,136
2022-11-10 15:28:28.875,22.9,37.1,134
2022-11-10 15:28:27.862,22.9,37.1,134
2022-11-10 15:28:26.858,22.9,37.1,133
2022-11-10 15:28:25.851,22.9,36.9,133
2022-11-10 15:28:24.847,22.9,36.9,163
2022-11-10 15:28:23.839,22.9,36.8,175
2022-11-10 15:28:22.836,22.9,36.8,162
2022-11-10 15:28:21.829,22.9,36.9,161
2022-11-10 15:28:20.825,22.9,36.9,164
2022-11-10 15:28:19.814,22.9,37.0,179
2022-11-10 15:28:18.809,22.9,37.0,183
2022-11-10 15:28:17.801,22.9,37.1,176
2022-11-10 15:28:16.797,22.9,37.1,175
2022-11-10 15:28:15.791,22.9,37.2,178
2022-11-10 15:28:14.787,22.9,37.2,180
2022-11-10 15:28:13.779,22.9,37.3,174
2022-11-10 15:28:12.776,22.9,37.3,173
2022-11-10 15:28:11.764,23.0,37.4,176
2022-11-10 15:28:10.764,23.0,37.4,178
2022-11-10 15:28:09.753,22.9,37.2,179
2022-11-10 15:28:08.749,22.9,37.2,177
2022-11-10 15:28:07.741,22.9,37.2,174
2022-11-10 15:28:06.737,22.9,37.2,177
2022-11-10 15:28:05.730,22.9,37.3,173
2022-11-10 15:28:04.727,22.9,37.3,184
2022-11-10 15:28:03.715,22.9,37.3,185
2022-11-10 15:28:02.715,22.9,37.3,186
2022-11-10 15:28:01.703,22.9,37.3,183
2022-11-10 15:28:00.699,22.9,37.3,187
2022-11-10 15:27:59.691,22.9,37.3,189
2022-11-10 15:27:58.688,22.9,37.3,139
2022-11-10 15:27:57.681,22.9,37.4,157
2022-11-10 15:27:56.677,22.9,37.4,152
2022-11-10 15:27:55.665,22.9,37.3,167
2022-11-10 15:27:54.666,22.9,37.3,161
2022-11-10 15:27:53.654,22.9,37.2,157
2022-11-10 15:27:52.650,22.9,37.2,155
2022-11-10 15:27:51.641,22.9,37.3,164
2022-11-10 15:27:50.637,22.9,37.3,157
2022-11-10 15:27:49.629,22.9,37.3,178
2022-11-10 15:27:48.626,22.9,37.3,182
2022-11-10 15:27:47.615,22.9,37.3,184
2022-11-10 15:27:46.616,22.9,37.3,182
2022-11-10 15:27:45.603,22.9,37.2,184
2022-11-10 15:27:44.600,22.9,37.2,184
2022-11-10 15:27:43.593,22.9,37.2,183
2022-11-10 15:27:42.589,22.9,37.2,183
2022-11-10 15:27:41.581,22.9,37.2,183
2022-11-10 15:27:40.576,22.9,37.2,183
2022-11-10 15:27:39.565,22.8,37.1,184
2022-11-10 15:27:38.566,22.8,37.1,182
2022-11-10 15:27:37.553,22.9,37.1,183
2022-11-10 15:27:36.550,22.9,37.1,184
2022-11-10 15:27:35.542,22.8,37.1,187
2022-11-10 15:27:34.539,22.8,37.1,186
2022-11-10 15:27:33.531,22.9,37.2,187
2022-11-10 15:27:32.527,22.9,37.2,187
2022-11-10 15:27:31.520,22.9,37.2,189
2022-11-10 15:27:30.517,22.9,37.2,190
